Parameters:
version     = V8
date_time   = 251103_102307
comp_time   = 0:03:56.651138
disk_type   = SG
torque_type = G23
log(M_SMBH) = 7.0
alpha       = 0.010
T           = 2.0e+06
gen         = 1g
N           = 10000
R_min       = 7.4e+10
R_max       = 3.0e+17
trap_rad    = 1.9e+14 

Data:
r_1       r_2       m_1       m_2       r_pu      t_pu      paired      migration_1      migration_2      Ng_1
2.042e+15 2.299e+16 3.746e+31 3.744e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.560e+12 1.708e+13 3.764e+31 1.774e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.113e+15 1.766e+17 3.121e+31 1.855e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.860e+13 5.037e+12 3.671e+31 1.712e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.911e+13 1.991e+15 3.638e+31 1.617e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.014e+12 8.238e+14 1.880e+31 1.494e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.857e+12 4.118e+12 3.761e+31 1.914e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.438e+15 4.313e+15 1.615e+31 1.597e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.410e+15 2.976e+11 1.922e+31 1.706e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.255e+14 7.389e+14 3.879e+31 1.725e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.184e+14 2.187e+12 1.653e+31 1.541e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.203e+11 7.580e+15 4.469e+31 4.363e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.722e+16 1.022e+13 1.964e+31 1.593e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.158e+14 2.339e+14 1.855e+31 1.568e+31 1.989e+14 5.583e+12 1 type_I type_I 1
2.087e+13 1.275e+14 1.668e+31 1.644e+31 1.971e+14 3.206e+12 1 type_I type_I 1
5.586e+13 2.393e+13 1.904e+31 1.796e+31 1.940e+14 2.567e+12 1 type_I type_I 1
1.779e+11 6.222e+11 3.932e+31 3.676e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.448e+12 9.108e+10 4.275e+31 1.488e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.479e+12 3.913e+16 2.956e+31 2.107e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.347e+15 4.645e+13 1.985e+31 1.462e+31 2.001e+14 2.738e+13 1 type_I type_I 1
1.810e+13 3.920e+11 2.294e+31 2.133e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.208e+11 5.142e+11 4.435e+31 1.982e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.673e+15 2.832e+14 3.892e+31 1.653e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.845e+13 4.468e+12 3.856e+31 3.767e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.253e+11 3.983e+14 3.310e+31 1.485e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.914e+14 3.372e+16 4.586e+31 3.567e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.800e+15 1.346e+17 3.999e+31 3.598e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.190e+15 9.736e+12 1.668e+31 1.360e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.776e+15 1.519e+12 4.508e+31 3.712e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.209e+13 1.905e+11 1.496e+31 1.210e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.168e+14 1.494e+16 3.607e+31 1.920e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.220e+12 1.964e+13 3.213e+31 1.671e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.778e+14 6.040e+13 3.708e+31 1.509e+31 1.994e+14 4.188e+12 1 type_I type_I 1
2.485e+14 2.268e+13 3.965e+31 3.202e+31 1.926e+14 1.381e+12 1 type_I type_I 1
3.811e+12 4.903e+11 3.910e+31 3.125e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.734e+12 7.993e+10 4.390e+31 3.099e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.279e+13 2.095e+12 3.592e+31 1.272e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.727e+13 1.555e+14 4.533e+31 2.960e+31 1.888e+14 4.715e+11 1 type_I type_I 1
2.095e+13 5.404e+12 4.341e+31 1.704e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.536e+10 4.483e+16 3.707e+31 1.674e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.209e+16 1.517e+11 3.728e+31 1.494e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.378e+13 4.381e+14 1.855e+31 1.354e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.038e+16 1.890e+15 3.785e+31 2.014e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.523e+11 1.106e+11 4.541e+31 1.812e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.735e+15 1.121e+17 1.601e+31 1.422e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.113e+16 2.174e+16 3.764e+31 2.694e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.509e+13 1.311e+17 3.776e+31 3.673e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.559e+15 1.017e+11 1.690e+31 1.470e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.354e+11 1.430e+12 4.006e+31 2.667e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.712e+11 1.482e+17 4.418e+31 1.803e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.164e+15 1.839e+11 4.020e+31 1.365e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.760e+13 8.863e+10 4.430e+31 1.447e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.371e+14 1.363e+14 3.922e+31 3.780e+31 1.939e+14 7.606e+11 1 type_I type_I 1
6.492e+12 1.462e+13 4.167e+31 4.043e+31 1.925e+14 1.769e+13 1 type_I type_I 1
1.390e+13 2.220e+15 3.773e+31 3.504e+31 1.941e+14 3.717e+13 1 type_I type_I 1
2.122e+14 1.745e+11 2.621e+31 1.550e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.959e+15 6.737e+12 1.652e+31 1.504e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.452e+12 8.750e+11 2.542e+31 1.891e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.756e+13 2.012e+14 3.772e+31 2.135e+31 1.928e+14 8.202e+11 1 type_I type_I 1
4.783e+15 5.591e+11 2.147e+31 1.913e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.090e+17 5.029e+16 4.764e+31 3.777e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.756e+15 4.855e+12 3.533e+31 3.163e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.788e+14 1.309e+15 1.602e+31 1.470e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.658e+17 6.097e+15 4.007e+31 1.893e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.312e+12 1.299e+13 4.417e+31 3.694e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.006e+12 1.901e+11 3.442e+31 1.604e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.413e+11 4.292e+14 3.232e+31 1.645e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.400e+17 1.267e+12 1.609e+31 1.432e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.536e+14 8.168e+16 3.515e+31 2.469e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.507e+11 2.240e+11 3.686e+31 3.389e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.544e+11 1.381e+16 2.136e+31 1.252e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.009e+12 9.689e+16 2.025e+31 1.446e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.287e+14 7.960e+12 3.144e+31 1.895e+31 1.933e+14 1.931e+13 1 type_I type_I 1
1.574e+17 3.971e+14 3.705e+31 1.872e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.194e+13 4.675e+16 3.538e+31 1.460e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.752e+12 1.735e+15 3.852e+31 3.443e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.975e+15 2.432e+12 3.871e+31 1.325e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.115e+13 4.617e+12 2.900e+31 2.134e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.278e+16 7.601e+16 4.370e+31 1.709e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.103e+17 4.894e+13 4.411e+31 3.171e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.185e+14 4.833e+15 4.484e+31 4.103e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.644e+12 4.912e+13 1.581e+31 1.524e+31 1.986e+14 4.087e+13 1 type_I type_I 1
2.717e+15 8.153e+14 3.692e+31 1.462e+31 2.001e+14 4.592e+13 1 type_I type_I 1
4.230e+13 2.952e+15 4.430e+31 1.700e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.829e+16 6.242e+16 3.778e+31 3.019e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.606e+14 4.087e+16 3.770e+31 2.044e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.297e+10 1.986e+16 3.805e+31 1.928e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.014e+13 2.311e+17 2.608e+31 2.553e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.897e+12 1.492e+13 3.842e+31 3.778e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.441e+15 4.172e+14 3.011e+31 2.797e+31 1.933e+14 4.973e+13 1 type_I type_I 1
1.400e+12 7.189e+15 3.682e+31 2.075e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.204e+16 7.071e+12 1.769e+31 1.697e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.431e+10 2.413e+15 4.040e+31 3.724e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.232e+14 5.493e+15 3.768e+31 3.512e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.396e+13 8.885e+11 3.703e+31 1.599e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.554e+10 8.085e+14 2.000e+31 1.490e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.405e+16 1.265e+16 3.095e+31 1.911e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.287e+14 2.741e+15 3.733e+31 3.712e+31 1.942e+14 4.640e+13 1 type_I type_I 1
1.675e+15 2.098e+12 4.543e+31 3.370e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.263e+17 8.480e+12 3.210e+31 1.531e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.475e+12 1.124e+13 3.872e+31 3.635e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.960e+13 9.991e+11 3.510e+31 1.943e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.591e+15 3.823e+12 2.695e+31 1.881e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.680e+13 2.487e+16 1.856e+31 1.565e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.223e+15 1.178e+17 1.872e+31 1.189e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.596e+12 1.853e+14 3.572e+31 3.096e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.866e+11 1.310e+17 2.823e+31 2.118e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.818e+13 2.358e+15 3.775e+31 3.761e+31 1.942e+14 3.765e+13 1 type_I type_I 1
1.979e+13 7.533e+15 3.773e+31 2.549e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.985e+13 1.203e+17 3.764e+31 3.319e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.288e+11 2.202e+17 1.457e+31 1.275e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.192e+17 9.531e+14 3.332e+31 1.305e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.446e+11 6.848e+13 2.799e+31 1.957e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.782e+14 2.884e+17 3.685e+31 1.500e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.421e+14 5.194e+16 3.757e+31 2.802e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.232e+15 1.937e+16 2.080e+31 2.042e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.988e+15 9.496e+13 4.788e+31 3.774e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.013e+17 1.346e+12 2.236e+31 1.667e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.471e+11 1.419e+17 3.766e+31 2.074e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.221e+17 6.234e+13 3.288e+31 1.942e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.742e+17 2.607e+13 3.770e+31 3.690e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.791e+17 5.502e+14 2.963e+31 2.064e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.077e+11 9.405e+14 3.931e+31 1.602e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.757e+12 1.771e+16 3.845e+31 1.997e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.316e+12 2.291e+16 4.547e+31 4.382e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.320e+16 9.117e+13 3.929e+31 1.729e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.905e+14 1.181e+17 3.957e+31 3.288e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.364e+11 1.756e+12 1.761e+31 1.326e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.968e+12 8.031e+11 4.848e+31 1.534e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.689e+16 2.491e+14 2.754e+31 1.955e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.007e+13 1.816e+11 3.273e+31 2.141e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.523e+11 2.732e+12 3.712e+31 2.117e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.447e+15 7.880e+13 3.225e+31 2.065e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.063e+14 4.835e+15 4.575e+31 1.852e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.095e+16 8.305e+11 2.127e+31 2.096e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.833e+11 2.070e+14 1.610e+31 1.592e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.157e+17 3.536e+11 2.785e+31 1.559e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.024e+13 4.220e+14 2.649e+31 1.186e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.481e+13 8.415e+13 4.701e+31 1.381e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.575e+17 9.840e+16 4.145e+31 1.311e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.875e+12 2.252e+16 3.464e+31 1.573e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.437e+15 1.261e+11 3.279e+31 1.505e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.752e+17 3.119e+16 3.903e+31 3.524e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.014e+12 1.185e+12 2.105e+31 2.100e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.161e+13 6.641e+12 4.647e+31 1.607e+31 1.933e+14 3.936e+13 1 type_I type_I 1
2.819e+13 1.609e+15 1.499e+31 1.199e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.955e+12 7.660e+10 3.088e+31 2.149e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.370e+12 1.332e+12 2.966e+31 1.398e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.047e+11 3.660e+14 3.219e+31 1.309e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.172e+12 5.563e+12 2.059e+31 2.038e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.137e+14 3.012e+13 3.780e+31 1.892e+31 1.933e+14 2.412e+12 1 type_I type_I 1
3.331e+15 1.324e+13 3.534e+31 1.520e+31 1.995e+14 6.166e+13 1 type_I type_I 1
1.298e+14 6.554e+12 1.890e+31 1.524e+31 1.944e+14 4.396e+13 1 type_I type_I 1
1.685e+17 3.794e+12 4.519e+31 3.795e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.269e+13 6.812e+15 3.705e+31 1.781e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.224e+15 1.269e+16 4.308e+31 3.259e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.895e+12 3.627e+12 3.715e+31 3.181e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.712e+12 8.637e+13 3.056e+31 1.507e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.687e+11 2.184e+11 4.269e+31 2.034e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.190e+11 1.714e+11 3.781e+31 3.170e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.609e+13 3.005e+12 3.166e+31 1.848e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.600e+10 3.269e+13 3.793e+31 2.114e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.073e+16 1.930e+17 3.784e+31 3.733e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.430e+17 7.877e+15 3.066e+31 1.273e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.488e+13 1.453e+13 1.640e+31 1.450e+31 1.970e+14 4.682e+12 1 type_I type_I 1
2.985e+11 2.010e+15 2.138e+31 1.575e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.027e+12 6.535e+13 3.015e+31 1.580e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.257e+14 6.299e+13 1.579e+31 1.568e+31 1.989e+14 1.482e+13 1 type_I type_I 1
1.692e+14 1.388e+14 4.396e+31 3.777e+31 1.912e+14 4.749e+11 1 type_I type_I 1
9.751e+13 3.527e+13 4.325e+31 1.601e+31 1.933e+14 1.835e+12 1 type_I type_I 1
2.998e+13 2.539e+14 3.116e+31 1.472e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.531e+12 2.192e+13 1.774e+31 1.753e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.833e+11 2.130e+13 3.802e+31 1.415e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.353e+15 5.956e+14 3.752e+31 3.719e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.211e+12 1.371e+11 3.767e+31 2.613e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.377e+12 7.737e+13 3.634e+31 1.817e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.488e+16 3.883e+11 3.128e+31 1.621e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.303e+16 1.879e+17 3.923e+31 1.532e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.910e+13 1.085e+17 3.031e+31 1.368e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.268e+16 1.486e+11 1.923e+31 1.454e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.689e+12 4.016e+12 3.866e+31 1.517e+31 3.337e+12 6.693e+12 1 type_I type_I 1
6.050e+12 9.621e+12 3.759e+31 2.075e+31 1.923e+14 3.410e+13 1 type_I type_I 1
3.222e+13 3.911e+11 2.648e+31 1.881e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.483e+15 3.988e+16 3.783e+31 1.873e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.372e+12 3.460e+16 3.953e+31 2.094e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.926e+17 3.306e+15 3.831e+31 3.701e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.888e+14 3.725e+16 3.110e+31 1.606e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.291e+16 5.850e+14 2.148e+31 1.335e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.451e+13 6.927e+11 1.645e+31 1.587e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.970e+15 2.533e+13 4.150e+31 1.489e+31 1.998e+14 2.594e+13 1 type_I type_I 1
2.895e+16 4.716e+14 3.647e+31 1.598e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.019e+17 3.703e+11 3.742e+31 2.009e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.674e+15 7.818e+11 4.704e+31 2.292e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.004e+16 2.547e+14 1.772e+31 1.732e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.195e+13 3.070e+13 1.651e+31 1.236e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.616e+11 2.522e+13 3.974e+31 1.465e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.133e+17 3.194e+16 2.797e+31 2.618e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.532e+11 8.457e+10 1.925e+31 1.880e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.571e+12 2.198e+16 1.761e+31 1.409e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.143e+12 2.263e+12 3.694e+31 1.794e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.043e+11 7.910e+10 4.794e+31 4.209e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.297e+11 4.683e+15 2.818e+31 1.561e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.771e+13 3.404e+14 4.320e+31 1.621e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.191e+12 1.164e+11 3.904e+31 2.037e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.224e+16 5.791e+14 2.017e+31 1.704e+31 0.000e+00 0.000e+00 0 type_II type_I 1
2.176e+14 1.400e+17 4.357e+31 1.615e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.496e+15 2.430e+14 1.951e+31 1.736e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.130e+17 1.209e+14 3.719e+31 1.557e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.705e+15 5.578e+11 2.149e+31 1.643e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.227e+16 1.001e+15 3.774e+31 3.689e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.757e+15 7.471e+15 2.979e+31 1.556e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.500e+16 1.225e+12 3.066e+31 2.156e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.093e+16 7.563e+15 2.116e+31 1.519e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.328e+16 2.725e+12 3.758e+31 2.296e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.043e+11 9.966e+15 3.395e+31 1.567e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.167e+15 4.084e+15 3.163e+31 1.395e+31 3.084e+15 6.294e+13 1 type_I type_I 1
8.113e+16 2.037e+16 3.859e+31 3.156e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.626e+14 2.116e+14 3.205e+31 1.637e+31 1.981e+14 9.082e+12 1 type_I type_I 1
1.680e+17 1.808e+12 3.035e+31 1.918e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.751e+16 1.990e+16 4.148e+31 3.109e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.229e+12 2.544e+16 3.048e+31 1.831e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.035e+16 1.270e+12 3.717e+31 3.056e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.010e+12 8.547e+11 3.825e+31 3.677e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.077e+14 1.542e+17 2.052e+31 1.868e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.590e+17 5.438e+11 4.642e+31 1.473e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.800e+11 7.544e+12 3.847e+31 2.751e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.022e+12 3.973e+15 2.149e+31 2.110e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.369e+11 1.936e+17 4.237e+31 1.749e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.669e+13 1.170e+17 4.925e+31 3.342e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.552e+12 2.703e+16 2.829e+31 1.719e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.066e+13 6.383e+16 4.419e+31 1.938e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.101e+14 3.020e+14 3.730e+31 2.904e+31 2.735e+14 2.593e+11 1 type_I type_I 1
1.694e+17 8.339e+16 4.026e+31 1.670e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.189e+15 3.985e+14 3.694e+31 1.605e+31 1.984e+14 1.168e+13 1 type_I type_I 1
1.085e+17 7.414e+10 1.848e+31 1.284e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.437e+13 1.145e+16 4.866e+31 3.113e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.120e+13 1.069e+17 1.783e+31 1.773e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.777e+15 1.170e+13 3.479e+31 1.919e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.107e+11 6.910e+16 3.705e+31 1.885e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.230e+16 7.536e+14 1.952e+31 1.629e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.262e+17 1.180e+14 4.759e+31 3.705e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.244e+11 1.847e+12 3.763e+31 1.736e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.153e+12 3.685e+12 3.768e+31 3.744e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.443e+13 2.225e+16 2.930e+31 1.163e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.538e+12 2.166e+13 3.868e+31 3.768e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.752e+16 1.112e+14 2.145e+31 1.810e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.714e+15 2.041e+11 4.064e+31 1.275e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.613e+14 2.551e+16 1.469e+31 1.237e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.473e+14 2.217e+15 3.768e+31 2.069e+31 1.939e+14 6.284e+13 1 type_I type_I 1
5.407e+11 2.605e+11 3.701e+31 3.045e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.198e+13 6.587e+11 3.967e+31 3.687e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.324e+13 2.554e+13 2.096e+31 1.496e+31 1.932e+14 2.265e+12 1 type_I type_I 1
1.547e+15 4.377e+16 4.715e+31 3.414e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.274e+16 4.557e+11 3.763e+31 1.593e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.068e+17 1.179e+16 3.730e+31 2.730e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.665e+14 6.266e+16 3.772e+31 2.112e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.787e+15 1.837e+13 2.043e+31 1.478e+31 1.998e+14 4.472e+13 1 type_I type_I 1
3.847e+15 3.000e+13 3.769e+31 3.239e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.931e+15 9.948e+15 1.864e+31 1.805e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.021e+11 2.849e+14 4.380e+31 3.784e+31 0.000e+00 0.000e+00 0 type_I type_I 1
